latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
48.744116,-0.864258,50.0,0,GMT,GMT

time,wind_speed_10m (m/s),wind_speed_100m (m/s),wind_direction_10m (deg),wind_direction_100m (deg),temperature_2m (degC),surface_pressure (hPa),precipitation (mm/h),relative_humidity_2m (unitless),is_day (percent) 
2012-07-23 22:00:00,2.216656606852248,9.42682903753738,56.55055425893147,64.74112297174767,17.417044321989238,1013.25,0.0,0.7,0.0
2012-07-23 23:00:00,1.8567707481697904,8.810144485620189,67.3372313290422,76.76496574134617,15.950081540168867,1013.25,0.0,0.7,0.0
2012-07-24 00:00:00,1.5955554339954958,8.222025254700212,76.33598177169596,87.57003487900698,15.047321597029054,1013.25,0.0,0.7,0.0
2012-07-24 01:00:00,1.3906364092772774,7.644864572897605,82.84691977453485,96.3438206832419,14.012515035358888,1013.25,0.0,0.7,0.0
2012-07-24 02:00:00,1.325529265950731,7.161498136291743,84.96664158105938,101.57653175225698,13.01162228855901,1013.25,0.0,0.7,0.0
2012-07-24 03:00:00,1.197607699809036,6.407963224913206,76.38151377964617,98.7424332477789,12.48840683284584,1013.25,0.0,0.7,0.0
2012-07-24 04:00:00,1.2459760882453754,5.953375534623923,68.12713131668507,90.196715897637,11.958087430434205,1013.25,0.0,0.7,0.0
2012-07-24 05:00:00,1.54166587666015,6.388982115094924,68.09494305002774,82.92315895826192,11.952784363689261,1013.25,0.0,0.7,100.0
2012-07-24 06:00:00,1.923622157198136,7.001896108109175,68.50778250454916,80.6731822458861,14.49505379351433,1013.25,0.0,0.7,100.0
2012-07-24 07:00:00,1.6704763471382529,6.597224353565845,65.67479771380857,76.64795102620346,17.799513908229414,1013.25,0.0,0.7,100.0
2012-07-24 08:00:00,2.050726629717167,4.727129011029836,66.68801709260701,71.3930945394842,20.57710092234163,1013.25,0.0,0.7,100.0
2012-07-24 09:00:00,2.5488187902900363,4.687893191363131,65.96065893210458,68.55216881920242,22.926373573389014,1013.25,0.0,0.7,100.0
2012-07-24 10:00:00,3.125113453122802,5.597419018533288,57.99125901321601,59.79207671941924,24.12974252499191,1013.25,0.0,0.7,100.0
2012-07-24 11:00:00,3.4661407498609664,6.066549287995882,61.65356993959484,63.41667064476566,24.96127202927522,1013.25,0.0,0.7,100.0
2012-07-24 12:00:00,3.415100692665345,5.8925187413854045,69.86654508286304,71.5904797038045,25.581912662579214,1013.25,0.0,0.7,100.0
2012-07-24 13:00:00,3.066457977190323,5.236208657678934,77.50849564768444,79.8172658007439,26.284322093178275,1013.25,0.0,0.7,100.0
2012-07-24 14:00:00,2.498861075318631,4.198633103078794,78.86477698319585,81.56684458921742,26.74545982567122,1013.25,0.0,0.7,100.0
2012-07-24 15:00:00,2.146918341554979,3.5812177372486804,72.51308808795429,76.13214054679592,26.959587962292517,1013.25,0.0,0.7,100.0
2012-07-24 16:00:00,2.105251442054154,3.5186104093642045,60.75658612858199,64.98525482845471,26.901678558484036,1013.25,0.0,0.7,100.0
2012-07-24 17:00:00,2.12580647785798,3.837626384839028,48.16133530513796,51.54717653310775,26.686541474179762,1013.25,0.0,0.7,100.0
2012-07-24 18:00:00,1.90744436013297,4.901466627163934,32.7528178958527,41.40859405146256,26.1365775445679,1013.25,0.0,0.7,100.0
2012-07-24 19:00:00,1.8043856964747529,6.316794735329676,21.29619672745697,33.3522336758417,24.986043991563065,1013.25,0.0,0.7,100.0
2012-07-24 20:00:00,2.0098828635927832,7.740387889896617,22.22624761550736,34.257552294502375,21.93092608913946,1013.25,0.0,0.7,100.0
2012-07-24 21:00:00,2.018073419125093,8.15718700096642,28.884208912087143,40.97864778722213,19.820322032861668,1013.25,0.0,0.7,0.0
2012-07-24 22:00:00,1.88651171135598,8.1336769692524,30.970054592557936,41.82566834545188,18.671911835594642,1013.25,0.0,0.7,0.0
2012-07-24 23:00:00,1.6611094817829248,7.660509476360238,35.84119318223051,48.85158990579808,17.70536649692815,1013.25,0.0,0.7,0.0
2012-07-25 00:00:00,1.4295639545515308,7.088335426967221,38.59047431506624,54.55751130060884,16.74097310464822,1013.25,0.0,0.7,0.0
2012-07-25 01:00:00,1.326507928607361,6.453319451555499,33.84027867037362,56.28094611941734,16.063338550758147,1013.25,0.0,0.7,0.0
2012-07-25 02:00:00,1.4694974388093556,6.044940388783785,22.93245047015695,48.92332889121886,15.242387745174426,1013.25,0.0,0.7,0.0
2012-07-25 03:00:00,1.6477722593586457,6.388819922271488,17.287602596323012,36.14237451174436,14.829871364897542,1013.25,0.0,0.7,0.0
2012-07-25 04:00:00,1.696884806154392,7.121099615084837,20.91299031021781,32.48717157041662,14.413716675753562,1013.25,0.0,0.7,0.0
2012-07-25 05:00:00,1.639936453351695,7.1945920023058845,29.21593399401572,37.99311288014806,14.220914419419785,1013.25,0.0,0.7,100.0
2012-07-25 06:00:00,1.809282833158646,6.55803607753175,34.44745508941955,44.863093022919,15.934209579568233,1013.25,0.0,0.7,100.0
2012-07-25 07:00:00,1.3772213412366348,5.032525642672202,29.65000264675461,40.1754371635335,19.05814752091584,1013.25,0.0,0.7,100.0
2012-07-25 08:00:00,1.7906196751479115,3.686231260292751,26.17537450109362,30.70797103034107,21.63886280719862,1013.25,0.0,0.7,100.0
2012-07-25 09:00:00,1.939587075208499,3.4117254674363653,30.523369358411315,33.54259351551511,24.230740609526435,1013.25,0.0,0.7,100.0
2012-07-25 10:00:00,2.3923567502078,4.1073527725000005,38.7794225188769,41.65108679448189,25.447327460994757,1013.25,0.0,0.7,100.0
2012-07-25 11:00:00,2.3867051930169936,3.83524119613253,35.588235133332375,39.799491818462194,26.59940093041854,1013.25,0.0,0.7,100.0
2012-07-25 12:00:00,2.0429859512762896,3.0839155861943244,28.96728572098366,32.96908112499269,27.164340758754918,1013.25,0.0,0.7,100.0
2012-07-25 13:00:00,1.9212742510620984,2.830057354398688,24.26308904904269,28.6643967434973,27.919747577681505,1013.25,0.0,0.7,100.0
2012-07-25 14:00:00,1.9235568981812217,2.8363101913545874,21.32344054856073,25.68616185870045,28.147762268276438,1013.25,0.0,0.7,100.0
2012-07-25 15:00:00,2.155238794996484,3.22881377128525,18.53475829280182,22.43297767082452,28.235439833239525,1013.25,0.0,0.7,100.0
2012-07-25 16:00:00,2.70906258828992,4.35064214633293,16.11835008884377,19.100197800195723,28.03918781578045,1013.25,0.0,0.7,100.0
2012-07-25 17:00:00,3.198953979890014,6.102215531086391,15.50138613200158,17.727632248267867,27.40001647227922,1013.25,0.0,0.7,100.0
2012-07-25 18:00:00,3.24664331500913,8.093552501503375,17.196459175455015,20.7530279244692,26.085766736467463,1013.25,0.0,0.7,100.0
2012-07-25 19:00:00,2.8714534530441496,8.810586491401393,22.003745497699253,26.93881806879408,24.474756463249264,1013.25,0.0,0.7,100.0
2012-07-25 20:00:00,2.7176206056354526,9.372998536788224,29.045426135885883,35.183905005686725,21.870981480073283,1013.25,0.0,0.7,100.0
2012-07-25 21:00:00,2.5611292494426925,9.590019962962488,35.21604686093867,42.31457059750858,20.196783213076117,1013.25,0.0,0.7,0.0
2012-07-25 22:00:00,2.582097240352843,9.868712523213814,47.17067121707031,52.67891152872989,19.15130584347213,1013.25,0.0,0.7,0.0
2012-07-25 23:00:00,2.416533112839598,9.728868002840665,51.53357116875991,58.805017579203735,18.161552019038368,1013.25,0.0,0.7,0.0
2012-07-26 00:00:00,2.3790527188791804,9.7777795072072,59.71616284860231,67.37989989174696,17.588397806657724,1013.25,0.0,0.7,0.0
2012-07-26 01:00:00,2.348677854170815,9.829057138697138,68.03338952858142,77.2335734601576,17.098837396110582,1013.25,0.0,0.7,0.0
2012-07-26 02:00:00,2.2017663865420247,9.553517996936158,74.14607358450462,86.01969216193052,16.757549268579567,1013.25,0.0,0.7,0.0
2012-07-26 03:00:00,2.080721359124383,9.25534466077938,79.28492037102697,93.09387158448902,16.526852809839397,1013.25,0.0,0.7,0.0
2012-07-26 04:00:00,2.0695029730487904,9.24891229216767,83.51113282918217,97.94510851168448,16.445408010943083,1013.25,0.0,0.7,0.0
2012-07-26 05:00:00,2.128305379017385,9.3507038786377,87.33136938215961,101.38788580194544,16.421675649452823,1013.25,0.0,0.7,100.0
