latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
48.744116,-0.864258,50.0,0,GMT,GMT

time,wind_speed_10m (m/s),wind_direction_10m (deg),temperature_2m (C),surface_pressure (hPa),relative_humidity_2m (percent),shortwave_radiation (W/m**2),direct_normal_irradiance (W/m**2),diffuse_radiation (W/m**2),dew_point_2m (C),snow_depth (m),rain (mm),albedo (percent) 
2012-04-16 09:00:00,4.3836355188073055,14.859022435237804,6.750048521600263,1013.25,70.0,452.8722412303123,369.6054606517719,235.9087275828041,4.750048521600263,0.0,0.0,20.0
2012-04-16 10:00:00,4.5039580371924846,9.535783725433172,7.625797397182737,1013.25,70.0,596.716212362036,516.1667379345935,239.45386301544693,5.625797397182737,0.0,0.0,20.0
2012-04-16 11:00:00,4.4786432992283,7.0804018035779706,8.2272994154456,1013.25,70.0,641.3543331160615,452.052056656741,298.1216639604667,6.2272994154456,0.0,0.0,20.0
2012-04-16 12:00:00,4.279333073544685,4.780651809028457,8.708483615548118,1013.25,70.0,656.0542176357425,424.9413531611133,322.9646229882869,6.7084836155481185,0.0,0.0,20.0
2012-04-16 13:00:00,3.980482647634696,6.729369230923262,9.11646244333167,1013.25,70.0,699.3785187499782,578.448686041755,257.3271528211064,7.11646244333167,0.0,0.0,20.0
2012-04-16 14:00:00,3.625114228442716,8.971833502077963,9.496674024086474,1013.25,70.0,667.1506281439875,697.8351675138673,177.48467430631865,7.496674024086474,0.0,0.0,20.0
2012-04-16 15:00:00,3.2312597295353864,8.955174199787248,9.466546565021758,1013.25,70.0,647.3430423763862,935.772942574442,85.31683169457528,7.466546565021758,0.0,0.0,20.0
2012-04-16 16:00:00,2.660329220107939,12.18077145639154,9.095041433190431,1013.25,70.0,529.6385809667146,900.6317534844134,108.29181537708872,7.095041433190431,0.0,0.0,20.0
2012-04-16 17:00:00,2.1960152494115848,168.90502334323023,8.716707719374426,1013.25,70.0,361.1437290990152,801.0723663434544,110.83998276002916,6.716707719374426,0.0,0.0,20.0
2012-04-16 18:00:00,1.5604942581598733,168.31492477165332,7.853198363148408,1013.25,70.0,188.8996788686532,526.3973343544301,112.5264610994878,5.853198363148408,0.0,0.0,20.0
2012-04-16 19:00:00,0.8533590948548194,11.433374643734735,5.706968112433003,1013.25,70.0,38.75225409684319,0.0,38.75225409684319,3.706968112433003,0.0,0.0,20.0
2012-04-16 20:00:00,0.7661700204620515,40.53587659156439,4.389469622498552,1013.25,70.0,0.0,0.0,0.0,2.3894696224985523,0.0,0.0,20.0
2012-04-16 21:00:00,1.4171895437971225,97.5564253842347,3.185034985571235,1013.25,70.0,0.0,0.0,0.0,1.1850349855712352,0.0,0.0,20.0
2012-04-16 22:00:00,1.6666148042403277,136.74073414829286,2.524187635896851,1013.25,70.0,0.0,0.0,0.0,0.5241876358968511,0.0,0.0,20.0
2012-04-16 23:00:00,1.984687511556876,158.63466299770087,2.2502569031813664,1013.25,70.0,0.0,0.0,0.0,0.2502569031813664,0.0,0.0,20.0
2012-04-17 00:00:00,2.451817929000754,172.6690383565674,2.290575046947879,1013.25,70.0,0.0,0.0,0.0,0.29057504694787895,0.0,0.0,20.0
2012-04-17 01:00:00,2.962564257104627,181.6206828516986,2.4376305500784383,1013.25,70.0,0.0,0.0,0.0,0.4376305500784383,0.0,0.0,20.0
2012-04-17 02:00:00,3.1454899548700594,187.00720122225283,2.4212999661139065,1013.25,70.0,0.0,0.0,0.0,0.4212999661139065,0.0,0.0,20.0
2012-04-17 03:00:00,3.4443837422682324,186.5986721046456,2.7801623788398047,1013.25,70.0,0.0,0.0,0.0,0.7801623788398047,0.0,0.0,20.0
2012-04-17 04:00:00,4.359419215500515,188.27001429248483,3.377262398176299,1013.25,70.0,0.0,0.0,0.0,1.377262398176299,0.0,0.0,20.0
2012-04-17 05:00:00,5.289499176482277,187.8087827334036,3.843076985277321,1013.25,70.0,0.0,0.0,0.0,1.843076985277321,0.0,0.0,20.0
2012-04-17 06:00:00,6.016842045659854,187.53389313555635,4.466691945946195,1013.25,70.0,7.326852542189577,0.0,7.326852542189577,2.466691945946195,0.0,0.0,20.0
2012-04-17 07:00:00,6.513871037278357,189.29814060966072,4.83206327083235,1013.25,70.0,22.4086001372649,0.0,22.4086001372649,2.83206327083235,0.0,0.0,20.0
2012-04-17 08:00:00,6.608138676473874,191.1652827520511,5.397462081637173,1013.25,70.0,44.095902418640414,0.0,44.095902418640414,3.3974620816371726,0.0,0.0,20.0
2012-04-17 09:00:00,6.247789109248272,196.97681188766444,6.299307145490843,1013.25,70.0,60.48135103048046,0.0,60.48135103048046,4.299307145490843,0.0,0.0,20.0
2012-04-17 10:00:00,4.732003924419152,211.05461766509544,7.51263673317743,1013.25,70.0,74.21008790555537,0.0,74.21008790555537,5.51263673317743,0.0,0.0,20.0
2012-04-17 11:00:00,3.9591721634812576,235.1762581017392,7.926903693456836,1013.25,70.0,72.289257772782,0.0,72.289257772782,5.926903693456836,0.0,0.0,20.0
2012-04-17 12:00:00,4.415829716740553,267.1843743182341,8.519303631769503,1013.25,70.0,192.80341886754263,6.5843533800793095,187.6172518735391,6.519303631769503,0.0,0.0,20.0
2012-04-17 13:00:00,5.527561394565554,281.5666441859141,10.188530288099855,1013.25,70.0,578.5504892406495,282.71652390129753,361.4648197121327,8.188530288099855,0.0,0.0,20.0
2012-04-17 14:00:00,6.238428182583824,281.09031962067775,10.596597197892834,1013.25,70.0,626.4756417446094,561.0212480698941,230.80927527980907,8.596597197892834,0.0,0.0,20.0
2012-04-17 15:00:00,6.366600517794662,279.06969382832995,10.440249399726099,1013.25,70.0,555.068258132194,680.754203860974,143.7916397253867,8.440249399726099,0.0,0.0,20.0
2012-04-17 16:00:00,5.909096021658778,272.53807072381187,9.834246897553726,1013.25,70.0,468.8962158512825,863.0859761495191,62.01257467640238,7.834246897553726,0.0,0.0,20.0
2012-04-17 17:00:00,5.98205981778205,267.40725888560974,9.290001463253873,1013.25,70.0,290.8770819147716,770.4847250886323,47.27613197616728,7.290001463253873,0.0,0.0,20.0
2012-04-17 18:00:00,4.752972736345377,261.43397603474824,8.642449935968841,1013.25,70.0,158.50002342962853,598.9940923244142,69.27460728308567,6.642449935968841,0.0,0.0,20.0
2012-04-17 19:00:00,4.211956509182815,249.48338557849024,7.236817286442033,1013.25,70.0,27.230414155242183,0.0,27.230414155242183,5.236817286442033,0.0,0.0,20.0
2012-04-17 20:00:00,3.767951180090604,236.64349356677005,5.79690912357853,1013.25,70.0,0.0,0.0,0.0,3.79690912357853,0.0,0.0,20.0
2012-04-17 21:00:00,3.939869020045972,231.05070045536388,5.8336232316354995,1013.25,70.0,0.0,0.0,0.0,3.8336232316354995,0.0,0.0,20.0
2012-04-17 22:00:00,3.8446958532471953,223.6358983939409,5.839661470720216,1013.25,70.0,0.0,0.0,0.0,3.839661470720216,0.0,0.0,20.0
2012-04-17 23:00:00,4.099992107562765,216.7852426521252,5.436589138688987,1013.25,70.0,0.0,0.0,0.0,3.436589138688987,0.0,0.0,20.0
2012-04-18 00:00:00,4.396066478625023,212.6232944363357,5.027034206484359,1013.25,70.0,0.0,0.0,0.0,3.027034206484359,0.0,0.0,20.0
2012-04-18 01:00:00,4.77668976856496,209.631908462969,4.814260087853711,1013.25,70.0,0.0,0.0,0.0,2.814260087853711,0.0,0.0,20.0
2012-04-18 02:00:00,5.111752145577799,208.55828403005063,4.8523249998842175,1013.25,70.0,0.0,0.0,0.0,2.8523249998842175,0.0,0.0,20.0
2012-04-18 03:00:00,5.392852310354542,206.32857335487068,5.020108407577368,1013.25,70.0,0.0,0.0,0.0,3.020108407577368,0.0,0.0,20.0
2012-04-18 04:00:00,5.702286715956183,202.4060907672232,5.350337417511412,1013.25,70.0,0.0,0.0,0.0,3.350337417511412,0.0,0.0,20.0
2012-04-18 05:00:00,6.123613512898128,203.33086227500075,5.569702477885244,1013.25,70.0,0.0,0.0,0.0,3.5697024778852438,0.0,0.0,20.0
2012-04-18 06:00:00,6.203249820730527,203.1167666226325,5.518547849187598,1013.25,70.0,19.09272312599647,0.0,19.09272312599647,3.5185478491875983,0.0,0.0,20.0
2012-04-18 07:00:00,6.403478003098143,204.4711077765033,6.321613335733559,1013.25,70.0,50.23991048250617,0.0,50.23991048250617,4.321613335733559,0.0,0.0,20.0
2012-04-18 08:00:00,6.007035356710476,204.56251918726903,6.938848436313492,1013.25,70.0,173.06764814380588,16.600199462795544,165.42397446719556,4.938848436313492,0.0,0.0,20.0
2012-04-18 09:00:00,6.988759590434963,210.1174902498234,7.530775683267905,1013.25,70.0,241.3380315472721,25.642072762073376,226.05743232158613,5.530775683267905,0.0,0.0,20.0
2012-04-18 10:00:00,6.40236947323171,206.29784651275173,9.123859816817458,1013.25,70.0,378.0096753628411,81.25556973406394,321.0867473501064,7.123859816817458,0.0,0.0,20.0
2012-04-18 11:00:00,6.891369490833894,213.68098119679647,8.053461408357748,1013.25,70.0,339.7031620146318,34.39127223723464,313.3178894259383,6.053461408357748,0.0,0.0,20.0
2012-04-18 12:00:00,6.411531422746725,215.49292890371805,8.492333064761965,1013.25,70.0,411.2794932533087,63.250062373030126,361.2240237140315,6.492333064761965,0.0,0.0,20.0
2012-04-18 13:00:00,6.611999276551887,221.4461215891856,8.471614373230636,1013.25,70.0,385.618951761494,55.16470280841013,343.0618599236648,6.471614373230636,0.0,0.0,20.0
2012-04-18 14:00:00,6.164768583164759,234.3215166454796,7.58761227220441,1013.25,70.0,336.743000028322,47.617371668040256,302.99277116193736,5.58761227220441,0.0,0.0,20.0
2012-04-18 15:00:00,5.994783895069345,244.00679501762693,7.692383647363613,1013.25,70.0,424.0303715719917,251.63188868183,271.1252885372993,5.692383647363613,0.0,0.0,20.0
2012-04-18 16:00:00,6.099830097448269,262.7233400709466,7.883159047060531,1013.25,70.0,323.4815336210396,271.6273149597937,194.46180278390423,5.883159047060531,0.0,0.0,20.0
2012-04-18 17:00:00,6.203571648286393,261.74171391913364,7.064585817339491,1013.25,70.0,282.3224341203674,722.0211300195906,51.38950169383011,5.064585817339491,0.0,0.0,20.0
2012-04-18 18:00:00,5.689387588726111,258.6722661456282,6.672329985248211,1013.25,70.0,122.87023320264754,615.576307123394,28.805333843951743,4.672329985248211,0.0,0.0,20.0
2012-04-18 19:00:00,5.035578044282726,261.0626275582339,5.7696562991032465,1013.25,70.0,26.08697123957745,0.0,26.08697123957745,3.7696562991032465,0.0,0.0,20.0
2012-04-18 20:00:00,4.599089887259774,257.356656041949,5.778746139866371,1013.25,70.0,0.0,0.0,0.0,3.778746139866371,0.0,0.0,20.0
2012-04-18 21:00:00,4.406268235111191,255.80733378867336,5.7741389372590675,1013.25,70.0,0.0,0.0,0.0,3.7741389372590675,0.0,0.0,20.0
2012-04-18 22:00:00,5.059153811498336,254.3228829721601,5.934388902694536,1013.25,70.0,0.0,0.0,0.0,3.9343889026945362,0.0,0.0,20.0
2012-04-18 23:00:00,4.422448701470612,259.7853992498536,5.745197458269047,1013.25,70.0,0.0,0.0,0.0,3.745197458269047,0.0,0.0,20.0
2012-04-19 00:00:00,3.7980088979514175,257.57249729751146,5.675951890082729,1013.25,70.0,0.0,0.0,0.0,3.675951890082729,0.0,0.0,20.0
2012-04-19 01:00:00,3.931807043537106,256.89223019919444,5.805083521380993,1013.25,70.0,0.0,0.0,0.0,3.8050835213809933,0.0,0.0,20.0
2012-04-19 02:00:00,3.3762975781636126,254.03503355748143,5.761463606485563,1013.25,70.0,0.0,0.0,0.0,3.761463606485563,0.0,0.0,20.0
2012-04-19 03:00:00,2.99405504946155,250.09819761753263,5.838405608094263,1013.25,70.0,0.0,0.0,0.0,3.838405608094263,0.0,0.0,20.0
2012-04-19 04:00:00,2.805744636795959,245.384676028527,5.602239158145949,1013.25,70.0,0.0,0.0,0.0,3.6022391581459487,0.0,0.0,20.0
2012-04-19 05:00:00,2.6239340533067583,240.59465094224788,5.739112497070437,1013.25,70.0,0.0,0.0,0.0,3.739112497070437,0.0,0.0,20.0
2012-04-19 06:00:00,2.8904316446819016,242.06100877578376,5.542898308514964,1013.25,70.0,19.61735646091807,0.0,19.61735646091807,3.542898308514964,0.0,0.0,20.0
2012-04-19 07:00:00,3.036029469557976,247.10425503597412,6.1670253703567255,1013.25,70.0,153.7620610793238,103.52112559665028,121.85383534693383,4.1670253703567255,0.0,0.0,20.0
2012-04-19 08:00:00,4.180992729018722,253.84398762737368,7.190566600465502,1013.25,70.0,264.64361549828897,138.51196368871527,200.22697318644447,5.190566600465502,0.0,0.0,20.0
2012-04-19 09:00:00,4.023703043248515,249.9884816926922,7.8993301526636515,1013.25,70.0,421.611296848483,260.444849767249,265.27544431634624,5.8993301526636515,0.0,0.0,20.0
2012-04-19 10:00:00,3.979585689466503,252.3559243059217,8.962582952760442,1013.25,70.0,528.4376403922524,296.5263137821252,319.4947519086993,6.962582952760442,0.0,0.0,20.0
2012-04-19 11:00:00,4.327955028625813,259.40974027448726,9.065202350896584,1013.25,70.0,517.424436580759,180.92701648670032,377.9163364683204,7.065202350896584,0.0,0.0,20.0
2012-04-19 12:00:00,4.632074553858367,262.641977301221,8.896713567180313,1013.25,70.0,535.1178335548224,178.55259037370269,393.1564414682744,6.8967135671803135,0.0,0.0,20.0
2012-04-19 13:00:00,4.932627019188981,262.9558812645401,9.553498544056595,1013.25,70.0,626.8477402614985,366.81595904090847,342.5662415794261,7.553498544056595,0.0,0.0,20.0
2012-04-19 14:00:00,5.284475995566392,262.5133803692545,9.550814485062688,1013.25,70.0,658.11123317444,630.2130428233635,209.24256077145105,7.550814485062688,0.0,0.0,20.0
2012-04-19 15:00:00,5.557057253353422,269.3673247136022,9.95421594659183,1013.25,70.0,612.2289110581606,858.5423017140843,87.55924096488934,7.95421594659183,0.0,0.0,20.0
2012-04-19 16:00:00,5.512527052672397,274.7465741424698,9.018436694913817,1013.25,70.0,427.0992043674057,688.9581761571941,97.42452854610576,7.018436694913817,0.0,0.0,20.0
2012-04-19 17:00:00,5.381992926993347,277.47198693568555,9.152378023228948,1013.25,70.0,287.7295086727875,732.9106160093835,50.64038541492272,7.152378023228948,0.0,0.0,20.0
2012-04-19 18:00:00,4.144932718289447,274.94353779719927,8.439149840152936,1013.25,70.0,164.73907340767911,611.4859238465305,68.96008614654785,6.439149840152936,0.0,0.0,20.0
2012-04-19 19:00:00,3.540221739219548,270.4359926063883,7.578796707017432,1013.25,70.0,30.7845305326974,0.0,30.7845305326974,5.578796707017432,0.0,0.0,20.0
2012-04-19 20:00:00,3.3225817301426868,271.1227105807956,6.78025018670445,1013.25,70.0,0.0,0.0,0.0,4.78025018670445,0.0,0.0,20.0
2012-04-19 21:00:00,3.4809353091920774,272.3036896756296,6.260198240990235,1013.25,70.0,0.0,0.0,0.0,4.260198240990235,0.0,0.0,20.0
2012-04-19 22:00:00,3.381872648506638,269.16411857222124,5.834877386003427,1013.25,70.0,0.0,0.0,0.0,3.834877386003427,0.0,0.0,20.0
2012-04-19 23:00:00,3.3802860487777204,274.20922992531166,5.779680010904599,1013.25,70.0,0.0,0.0,0.0,3.779680010904599,0.0,0.0,20.0
2012-04-20 00:00:00,3.0226358322807507,274.91497899568185,5.994991780033956,1013.25,70.0,0.0,0.0,0.0,3.9949917800339563,0.0,0.0,20.0
2012-04-20 01:00:00,3.025601907619137,274.5737968329565,5.84901761510929,1013.25,70.0,0.0,0.0,0.0,3.8490176151092896,0.0,0.0,20.0
2012-04-20 02:00:00,2.8985208654625803,267.556943034187,5.289003631198057,1013.25,70.0,0.0,0.0,0.0,3.2890036311980566,0.0,0.0,20.0
2012-04-20 03:00:00,3.0504783565193634,263.2448119844454,4.947061663263639,1013.25,70.0,0.0,0.0,0.0,2.9470616632636393,0.0,0.0,20.0
2012-04-20 04:00:00,3.1165952456075874,258.5978917737804,4.493665252385995,1013.25,70.0,0.0,0.0,0.0,2.493665252385995,0.0,0.0,20.0
2012-04-20 05:00:00,2.991468501117818,250.53974450489343,4.492991300704148,1013.25,70.0,0.0,0.0,0.0,2.4929913007041478,0.0,0.0,20.0
2012-04-20 06:00:00,3.1920143074947034,245.1942604255437,4.72900811794625,1013.25,70.0,26.1192083232036,0.0,26.1192083232036,2.7290081179462504,0.0,0.0,20.0
2012-04-20 07:00:00,3.4383905740115,242.05528488401632,5.713328258548131,1013.25,70.0,87.26317519389733,0.0,87.26317519389733,3.713328258548131,0.0,0.0,20.0
2012-04-20 08:00:00,3.42613321071609,241.86297887356287,6.511560438187701,1013.25,70.0,183.9333048822116,22.18236325502328,173.51658264090602,4.511560438187701,0.0,0.0,20.0
2012-04-20 09:00:00,3.7688317583039774,242.3079067635857,7.387671077366349,1013.25,70.0,277.06293245917016,45.24487048814724,249.71069646558303,5.387671077366349,0.0,0.0,20.0
2012-04-20 10:00:00,3.594853083413052,240.5260249955688,8.457728639055006,1013.25,70.0,368.1111875885755,69.06828396999718,319.1654155109913,6.457728639055006,0.0,0.0,20.0
2012-04-20 11:00:00,3.9316071099757264,232.35425229376585,9.34495011541992,1013.25,70.0,514.4397864066946,173.0594274953186,380.3408955592091,7.34495011541992,0.0,0.0,20.0
2012-04-20 12:00:00,4.178641629336489,228.98763548457367,9.853533409059196,1013.25,70.0,547.109965209983,190.97458633487383,394.5818626750452,7.853533409059196,0.0,0.0,20.0
2012-04-20 13:00:00,3.884651622110694,240.14169649390692,10.156649914719253,1013.25,70.0,641.4545259964535,396.1407160841584,333.0654553378066,8.156649914719253,0.0,0.0,20.0
2012-04-20 14:00:00,4.595200374923206,250.6633457663756,9.401596731846894,1013.25,70.0,595.8032774076501,441.5686281849543,279.7864021515759,7.401596731846894,0.0,0.0,20.0
2012-04-20 15:00:00,4.532381823409322,261.4871891049724,8.564821946874758,1013.25,70.0,371.0469051829231,143.09068954447207,283.11234335605724,6.564821946874758,0.0,0.0,20.0
2012-04-20 16:00:00,4.04705112601638,273.7132701976089,8.568735297618161,1013.25,70.0,281.1259845327179,149.41281773473892,209.10901042124783,6.568735297618161,0.0,0.0,20.0
2012-04-20 17:00:00,3.5545832274393425,278.71665715099414,8.411866765549348,1013.25,70.0,247.6327834197796,470.6693573221432,93.67320772233556,6.411866765549348,0.0,0.0,20.0
2012-04-20 18:00:00,4.316318933045256,268.1489104008129,7.78268195275723,1013.25,70.0,166.53319438437302,617.5221390954804,67.4616785181245,5.78268195275723,0.0,0.0,20.0
2012-04-20 19:00:00,3.716600838640781,260.5084154269784,6.342561386283137,1013.25,70.0,31.537892363282698,0.0,31.537892363282698,4.342561386283137,0.0,0.0,20.0
2012-04-20 20:00:00,3.476528848424352,256.1774518740157,5.726104559636838,1013.25,70.0,0.0,0.0,0.0,3.7261045596368376,0.0,0.0,20.0
2012-04-20 21:00:00,3.5468093268407803,252.35575650743235,5.689171336687025,1013.25,70.0,0.0,0.0,0.0,3.689171336687025,0.0,0.0,20.0
2012-04-20 22:00:00,4.111767047334099,253.5283903808953,4.76509612053303,1013.25,70.0,0.0,0.0,0.0,2.7650961205330304,0.0,0.0,20.0
2012-04-20 23:00:00,4.113621840670733,249.4720314164944,4.888897496653158,1013.25,70.0,0.0,0.0,0.0,2.8888974966531578,0.0,0.0,20.0
2012-04-21 00:00:00,3.847175588025845,246.120718642498,4.62925516750073,1013.25,70.0,0.0,0.0,0.0,2.6292551675007303,0.0,0.0,20.0
2012-04-21 01:00:00,4.104257484429426,244.66225185320127,4.450924410675498,1013.25,70.0,0.0,0.0,0.0,2.4509244106754977,0.0,0.0,20.0
2012-04-21 02:00:00,3.495911969623529,240.1991908289557,4.316318839014002,1013.25,70.0,0.0,0.0,0.0,2.316318839014002,0.0,0.0,20.0
2012-04-21 03:00:00,3.3661736517196355,236.2803773404612,4.15145615754966,1013.25,70.0,0.0,0.0,0.0,2.15145615754966,0.0,0.0,20.0
2012-04-21 04:00:00,3.016126265965411,228.73579802095605,4.070248901614605,1013.25,70.0,0.0,0.0,0.0,2.0702489016146046,0.0,0.0,20.0
2012-04-21 05:00:00,3.0182697935884417,222.9190635979029,4.2286506445344685,1013.25,70.0,0.0,0.0,0.0,2.2286506445344685,0.0,0.0,20.0
2012-04-21 06:00:00,3.315646430104164,225.8410074561652,4.654673795023882,1013.25,70.0,24.83001981893912,0.0,24.83001981893912,2.654673795023882,0.0,0.0,20.0
2012-04-21 07:00:00,4.328836736087061,231.26663702875908,5.182868775440056,1013.25,70.0,99.15828528170326,0.0,99.15828528170326,3.182868775440056,0.0,0.0,20.0
2012-04-21 08:00:00,4.046889238694678,235.0482581190752,6.315790048330655,1013.25,70.0,199.25140044705648,33.616401579434296,183.31540574340207,4.315790048330655,0.0,0.0,20.0
2012-04-21 09:00:00,4.477165040165361,239.0851891379893,7.510882140567787,1013.25,70.0,233.1891068630726,19.73384093197881,221.1763773863133,5.510882140567787,0.0,0.0,20.0
2012-04-21 10:00:00,4.354846561542375,251.1846078943991,7.910865321307597,1013.25,70.0,366.10834332016935,65.83198823222023,319.1958983322912,5.910865321307597,0.0,0.0,20.0
2012-04-21 11:00:00,4.8233314641878335,256.9486403971919,8.108989502721101,1013.25,70.0,454.7436906670914,103.36727784515108,374.2617192474517,6.108989502721101,0.0,0.0,20.0
2012-04-21 12:00:00,5.330803392764849,263.38610494331874,8.646943099124314,1013.25,70.0,472.18153189691856,103.96877958464265,388.7741467168464,6.646943099124314,0.0,0.0,20.0
2012-04-21 13:00:00,5.91025279123701,269.4751611746261,9.123677768837638,1013.25,70.0,528.291655132055,184.3553939890961,384.1417809036149,7.123677768837638,0.0,0.0,20.0
2012-04-21 14:00:00,5.547154563102291,281.66456485794663,9.782391678534736,1013.25,70.0,628.9919171129694,531.8999427552758,246.53534573455988,7.7823916785347365,0.0,0.0,20.0
2012-04-21 15:00:00,6.128375750876733,279.54796470577395,10.051071113649073,1013.25,70.0,548.9093969934955,609.192590334077,172.4802516286258,8.051071113649073,0.0,0.0,20.0
2012-04-21 16:00:00,6.176777106101302,280.6532516743182,10.016008897624772,1013.25,70.0,446.3940139495578,745.4847279511971,84.4969987568312,8.016008897624772,0.0,0.0,20.0
2012-04-21 17:00:00,5.926624603173877,284.2155244995332,9.783530038316258,1013.25,70.0,306.3947815733316,780.0751293500915,48.42747634663971,7.783530038316258,0.0,0.0,20.0
2012-04-21 18:00:00,5.057595223155481,282.7660880339241,8.917148976536225,1013.25,70.0,172.14967204320303,623.4570988513051,69.77217212686793,6.917148976536225,0.0,0.0,20.0
2012-04-21 19:00:00,4.097462718390463,275.11824522544515,7.783636848830838,1013.25,70.0,37.65637541421705,0.0,37.65637541421705,5.783636848830838,0.0,0.0,20.0
2012-04-21 20:00:00,4.048271691510212,270.6924167951129,6.37242626886848,1013.25,70.0,0.0,0.0,0.0,4.37242626886848,0.0,0.0,20.0
2012-04-21 21:00:00,4.200080739238163,267.48442349516773,5.815378185641123,1013.25,70.0,0.0,0.0,0.0,3.815378185641123,0.0,0.0,20.0
2012-04-21 22:00:00,4.5590918769571305,256.453603306712,5.892756491130626,1013.25,70.0,0.0,0.0,0.0,3.8927564911306263,0.0,0.0,20.0
2012-04-21 23:00:00,4.594437828098369,259.1862963832207,5.54603797971788,1013.25,70.0,0.0,0.0,0.0,3.5460379797178803,0.0,0.0,20.0
2012-04-22 00:00:00,4.741064220018749,259.99340968979016,5.169682075332901,1013.25,70.0,0.0,0.0,0.0,3.1696820753329007,0.0,0.0,20.0
2012-04-22 01:00:00,4.102890214530597,251.5593996979254,5.00106120956724,1013.25,70.0,0.0,0.0,0.0,3.00106120956724,0.0,0.0,20.0
2012-04-22 02:00:00,3.89924967711064,239.999337421516,4.6742525046465175,1013.25,70.0,0.0,0.0,0.0,2.6742525046465175,0.0,0.0,20.0
2012-04-22 03:00:00,4.126187920847424,235.0775393383098,4.373813132407804,1013.25,70.0,0.0,0.0,0.0,2.373813132407804,0.0,0.0,20.0
2012-04-22 04:00:00,4.38857199259083,233.33165161212656,4.036006897357538,1013.25,70.0,0.0,0.0,0.0,2.036006897357538,0.0,0.0,20.0
2012-04-22 05:00:00,4.329450500211363,231.295183498644,3.7688099689664796,1013.25,70.0,0.0,0.0,0.0,1.7688099689664796,0.0,0.0,20.0
2012-04-22 06:00:00,4.640651530564043,232.65020501723475,4.271369748054667,1013.25,70.0,30.047198326955083,0.0,30.047198326955083,2.271369748054667,0.0,0.0,20.0
2012-04-22 07:00:00,4.657998514344738,237.98193581101515,5.393199351335511,1013.25,70.0,140.591542908076,51.116374877326855,124.11343935520011,3.393199351335511,0.0,0.0,20.0
2012-04-22 08:00:00,6.500596211314374,250.9919555248505,7.077757380473145,1013.25,70.0,260.85265624381657,114.33925458970076,206.14830573783124,5.077757380473145,0.0,0.0,20.0
2012-04-22 09:00:00,6.263691132052659,261.56088636599264,7.983887251523527,1013.25,70.0,342.53068066439835,105.19688395063714,278.0594068372599,5.983887251523527,0.0,0.0,20.0
2012-04-22 10:00:00,5.494906417634286,255.3593534969688,9.051938972713515,1013.25,70.0,490.273753605926,207.9342053764524,341.2914947212504,7.051938972713515,0.0,0.0,20.0
2012-04-22 11:00:00,5.837376794490507,260.6219522906227,9.333738695565899,1013.25,70.0,604.5889234486974,309.2739098806686,362.65513417651175,7.3337386955658985,0.0,0.0,20.0
2012-04-22 12:00:00,5.585823974352169,264.71323886041904,9.357466413180134,1013.25,70.0,637.8097803958302,331.17476400404433,370.97432239607554,7.357466413180134,0.0,0.0,20.0
2012-04-22 13:00:00,5.452809088119752,267.0963084686668,9.585334450444066,1013.25,70.0,628.3406417378478,350.8988133200715,352.78491678422944,7.585334450444066,0.0,0.0,20.0
2012-04-22 14:00:00,5.493557232101071,270.0513950214172,9.958588140713118,1013.25,70.0,662.8830313689257,612.612038793454,220.3576224403145,7.958588140713118,0.0,0.0,20.0
2012-04-22 15:00:00,5.523289281787987,271.8831737436343,9.43567662039834,1013.25,70.0,559.9858342419135,636.1119985536906,164.8016724415395,7.43567662039834,0.0,0.0,20.0
2012-04-22 16:00:00,5.348071068744087,282.43724274269687,9.75639772894067,1013.25,70.0,508.556802977738,894.1765692542255,71.42298419585467,7.756397728940669,0.0,0.0,20.0
2012-04-22 17:00:00,5.311624640853579,274.19096998595325,9.044610230811713,1013.25,70.0,304.21380253812293,762.7644786681624,49.25785678102642,7.044610230811713,0.0,0.0,20.0
2012-04-22 18:00:00,4.169636713892543,263.4241339761179,8.234526667637965,1013.25,70.0,173.86491455626094,629.2057189721655,68.18436442965599,6.234526667637965,0.0,0.0,20.0
2012-04-22 19:00:00,3.2549000552699865,259.022995952326,6.983483572560942,1013.25,70.0,42.22427545499397,0.0,42.22427545499397,4.983483572560942,0.0,0.0,20.0
2012-04-22 20:00:00,2.8632884160774825,248.80050951165416,6.081112154504069,1013.25,70.0,0.0,0.0,0.0,4.081112154504069,0.0,0.0,20.0
2012-04-22 21:00:00,2.871465458346057,243.65324728271685,5.477423222092341,1013.25,70.0,0.0,0.0,0.0,3.477423222092341,0.0,0.0,20.0
2012-04-22 22:00:00,2.83558335504808,234.0043450294116,5.2927565626268915,1013.25,70.0,0.0,0.0,0.0,3.2927565626268915,0.0,0.0,20.0
2012-04-22 23:00:00,2.780398805644152,221.0326682943557,4.56866925353097,1013.25,70.0,0.0,0.0,0.0,2.5686692535309703,0.0,0.0,20.0
2012-04-23 00:00:00,2.742032626843566,203.29035913828025,4.366757332722159,1013.25,70.0,0.0,0.0,0.0,2.366757332722159,0.0,0.0,20.0
2012-04-23 01:00:00,2.8630612916755727,192.15106802689607,3.9572383993647122,1013.25,70.0,0.0,0.0,0.0,1.9572383993647122,0.0,0.0,20.0
2012-04-23 02:00:00,3.0328550689545337,183.74209299003056,3.9330041302197287,1013.25,70.0,0.0,0.0,0.0,1.9330041302197287,0.0,0.0,20.0
