$/MWh
47.651
47.651
46.708
46.708
46.708
46.708
46.708
46.708
51.224
66.891
46.91
38.465
36.213
34.85
33.925
33.925
35.489
38.014
51.224
56.015
56.015
54.616
52.933
52.209
51.224
46.708
57.58
57.58
57.58
57.58
57.58
57.58
59.311
82.594
61.882
47.841
46.065
44.046
44.046
44.046
45.334
50.225
78.689
83.739
83.739
78.163
73.811
72.151
70.683
57.58
55.074
55.074
55.074
55.074
55.074
55.074
55.074
77.014
55.074
46.065
39.018
35.489
34.469
34.469
36.044
48.14
75.687
80.094
79.632
78.14
72.262
72.262
69.046
66.88
62.765
62.765
62.765
62.765
62.765
62.765
62.765
62.765
60.005
45.574
39.732
36.932
35.888
35.888
41.027
45.574
72.885
80.534
81.663
75.913
72.06
66.705
62.765
62.765
73.833
73.833
73.833
73.833
73.833
73.833
93.68
97.779
94.157
61.714
51.453
46.231
46.231
46.231
55.795
73.833
105.308
106.819
105.779
101.779
91.634
89.408
73.833
73.833
86.139
86.139
86.139
86.139
86.139
86.139
100.743
111.661
108.105
94.098
70.314
65.982
64.586
64.586
70.314
86.139
108.988
122.859
119.053
103.556
94.098
91.872
86.139
86.139
47.68
47.307
47.307
47.307
47.307
47.307
49.41
75.855
47.68
44.693
38.73
36.638
35.907
35.907
39.296
44.537
47.68
68.924
52.06
47.68
47.68
47.68
47.307
47.307
42.198
41.515
41.515
41.515
41.515
42.198
45.347
48.386
60.922
50.334
46.065
45.015
40.893
40.893
40.893
41.131
43.023
51.726
46.065
42.198
41.515
41.515
41.515
41.515
40.241
40.241
40.241
40.241
40.241
40.241
41.721
46.065
48.11
44.907
39.092
37.384
37.384
37.427
38.839
40.241
53.459
58.628
57.227
56.924
52.547
48.658
48.374
43.036
39.838
37.336
35.483
35.483
35.483
35.483
35.66
37.012
36.207
35.66
35.483
35.483
34.968
34.968
34.968
35.483
35.483
36.923
36.207
35.873
35.483
35.483
35.483
35.483
34.832
34.832
34.832
34.832
34.832
35.73
35.73
36.972
36.459
35.73
34.667
34.002
34.002
34.002
34.145
34.832
36.006
37.229
37.986
38.482
37.229
37.272
37.229
36.529
49.698
49.698
49.698
49.698
49.698
50.021
50.381
67.128
67.162
49.366
46.214
45.392
45.392
45.392
46.065
49.698
66.979
71.27
66.979
66.979
62.991
59.572
59.311
58.565
75.243
75.243
75.243
75.243
75.243
75.243
82.598
108.82
101.3
77.132
71.907
70.033
70.033
71.103
76.224
81.631
101.487
105.801
102.772
96.2
93.907
82.598
75.243
75.243
72.266
72.266
72.266
72.266
72.266
72.266
90.592
112.202
95.778
79.771
68.082
65.016
65.016
65.016
68.082
72.266
83.213
100.591
93.457
79.771
72.266
72.266
72.266
72.266
47.925
47.925
47.925
47.925
47.925
47.925
47.925
72.573
48.947
47.925
45.383
41.825
41.825
41.825
46.092
48.481
51.488
69.823
69.823
68.748
48.937
49.068
48.947
48.201
63.18
63.18
63.18
63.18
63.18
63.59
82.411
100.025
77.871
65.057
61.714
61.714
61.714
61.714
62.765
73.727
82.212
91.172
91.058
81.489
78.546
78.546
76.429
68.07
74.566
74.566
74.566
74.566
74.566
74.566
75.148
80.42
76.527
70.238
68.544
68.014
68.014
68.014
70.238
74.126
76.522
92.025
82.889
77.836
75.391
75.881
75.636
74.566
69.308
69.134
69.134
69.134
69.134
69.134
69.134
69.134
68.286
68.286
64.37
64.37
64.37
64.37
68.286
68.286
71.472
77.898
77.374
74.539
73.603
70.634
70.634
70.634
72.876
72.876
72.876
72.876
72.876
72.876
87.383
100.89
95.338
60.956
58.318
57.08
57.08
58.318
58.318
74.892
87.383
104.428
99.531
87.383
81.753
77.95
72.876
72.876
70.287
70.287
70.287
70.287
70.287
70.287
86.367
95.447
77.762
56.884
53.933
48.939
48.939
48.939
52.167
57.569
77.389
93.651
91.85
83.372
70.287
70.287
70.287
70.287
68.71
68.71
68.71
68.71
68.71
68.71
69.654
90.717
59.311
48.483
47.146
45.539
45.123
45.513
46.203
48.483
79.125
98.705
97.365
92.867
85.965
68.71
68.71
68.71
81.466
81.466
81.466
81.466
81.466
82.464
87.278
92.572
87.278
60.252
56.348
46.955
46.955
54.525
57.794
85.898
96.676
115.855
114.393
109.26
93.944
95.764
95.764
85.74
94.093
94.093
94.093
94.093
94.093
94.093
95.009
102.573
88.984
83.851
64.354
52.831
52.831
52.831
64.754
86.134
94.918
126.886
123.599
108.31
94.093
95.481
94.541
94.093
89.496
89.394
89.394
89.394
89.394
89.394
89.394
89.394
84.698
66.427
61.714
58.318
58.318
58.318
63.963
80.26
91.41
111.16
104.984
91.41
90.974
89.394
89.394
89.394
82.873
82.873
82.873
82.873
82.873
82.873
82.873
82.873
82.139
58.318
58.318
58.318
58.318
58.318
58.318
82.873
98.782
109.735
105.459
105.459
97.018
96.655
96.655
90.943
96.441
96.441
96.441
96.441
96.441
96.441
97.859
100.121
91.204
79.945
63.187
53.165
50.913
50.913
66.864
91.812
110.453
140.254
140.254
136.346
123.053
110.21
109.426
96.441
99.334
99.334
99.334
99.334
99.334
99.334
94.058
121.763
90.594
83.564
73.88
72.851
62.312
62.312
73.88
88.035
96.598
125.967
104.509
102.281
99.334
99.334
99.334
99.334
90.865
90.865
90.865
90.865
90.865
90.865
92.094
96.219
85.947
62.141
56.568
47.534
47.534
47.534
56.852
88.74
100.351
126.342
109.898
107.36
101.771
103.811
98.698
91.427
98.057
98.057
98.057
98.057
98.057
98.809
98.701
99.945
93.583
78.558
51.008
47.386
46.367
46.367
51.008
90.317
108.501
120.119
116.86
116.86
110.275
110.275
110.275
101.29
99.763
98.913
98.556
98.556
98.556
102.393
100.234
114.982
94.078
86.418
75.095
63.936
63.391
63.391
75.095
91.251
98.556
130.445
110.685
100.685
98.556
98.556
98.556
98.556
93.108
93.108
93.108
93.108
93.108
93.108
93.108
93.583
88.467
75.432
58.23
47.386
46.367
46.367
58.23
81.495
94.421
116.97
116.97
109.163
107.213
107.067
107.36
101.072
93.065
93.065
93.065
93.065
93.065
93.065
93.065
93.065
85.255
49.73
47.386
44.091
40.506
40.506
47.212
48.708
93.065
110.463
115.91
109.44
104.784
104.784
102.474
95.158
95.876
95.876
95.876
95.876
97.132
104.786
109.26
109.735
103.376
91.147
84.406
78.082
78.082
78.082
89.984
95.876
101.424
113.602
114.537
107.712
97.173
95.876
95.876
95.876
51.914
50.442
50.442
50.442
50.442
51.431
74.908
93.451
62.765
49.606
47.005
45.146
45.146
45.146
46.065
48.033
50.553
73.356
73.356
50.628
50.442
50.442
50.442
50.442
46.065
46.065
46.065
46.065
46.065
46.065
46.065
46.065
46.065
41.278
37.423
35.339
35.339
35.728
38.155
41.187
46.065
61.183
62.901
61.119
48.515
47.872
47.322
46.065
50.308
50.308
50.308
50.308
50.308
51.327
71.152
94.999
62.765
50.437
46.91
45.751
43.495
45.903
47.315
49.286
50.308
73.296
73.296
51.27
50.308
50.824
50.308
50.308
47.284
47.284
47.284
47.284
47.284
47.284
47.284
78.694
51.58
47.284
46.91
44.64
41.687
41.687
41.687
46.641
47.975
68.766
68.766
62.862
48.239
48.374
48.306
47.56
49.293
44.971
42.452
36.757
38.028
38.028
41.473
44.892
36.567
35.902
35.239
32.72
32.72
32.72
32.788
34.72
36.068
36.757
43.695
37.072
36.757
36.757
36.757
36.757
43.633
43.633
43.633
43.633
43.633
43.633
43.633
43.633
37.511
36.567
35.836
34.555
34.531
34.531
34.531
36.361
42.696
63.456
63.456
63.456
63.456
63.456
63.456
63.456
54.876
54.13
54.13
54.13
54.13
54.279
81.656
85.275
53.451
38.077
35.917
33.213
32.613
32.613
33.702
35.917
49.517
54.279
73.707
54.13
54.13
54.13
54.13
54.13
51.512
51.512
51.512
51.512
51.512
51.512
68.201
52.534
40.321
36.567
34.267
32.595
31.763
31.763
34.931
36.055
44.919
57.071
68.13
52.534
51.512
53.556
52.534
51.512
47.333
46.401
46.401
46.401
46.401
46.587
58.592
50.25
40.348
35.817
33.712
32.704
31.518
31.518
32.704
35.489
39.357
46.587
62.254
46.587
46.401
46.401
46.401
46.401
39.566
39.566
39.566
39.566
39.566
39.566
45.347
49.152
46.065
39.376
39.376
36.665
36.665
36.827
37.976
39.566
50.706
57.54
57.54
43.336
39.566
39.566
39.566
39.566
40.097
40.097
40.097
40.097
40.097
40.097
46.463
56.051
46.014
38.76
38.166
35.116
34.019
34.019
34.019
36.864
40.097
57.909
58.313
57.909
57.909
57.909
57.909
49.458
50.331
50.331
50.331
50.331
50.331
50.331
50.331
66.185
49.157
38.333
35.116
34.734
33.531
33.531
33.531
34.931
42.278
50.518
71.18
50.518
50.331
50.331
50.331
50.331
52.165
52.165
52.165
52.165
52.165
52.165
52.165
52.165
52.165
42.127
37.584
34.981
33.705
33.705
33.705
36.156
50.057
61.231
70.345
69.35
68.034
68.034
68.034
55.202
63.379
63.379
63.379
63.379
63.379
63.379
69.303
78.858
63.439
46.852
44.932
42.398
36.579
36.579
42.511
46.102
63.379
66.866
77.205
66.51
63.379
63.379
63.379
63.379
48.846
48.846
48.846
48.846
48.846
48.846
48.846
64.513
48.846
45.596
39.194
35.836
34.759
34.759
35.836
39.335
48.846
69.465
71.037
70.35
59.311
59.311
48.846
48.846
64.827
64.827
64.827
64.827
64.827
64.827
76.735
95.205
58.318
45.116
42.536
36.976
33.125
33.125
34.719
42.2
64.827
89.31
92.462
92.191
81.906
80.169
75.46
64.827
58.786
58.786
58.786
58.786
58.786
76.966
79.656
104.88
73.131
42.786
40.267
35.116
33.574
33.574
34.593
40.21
58.318
77.393
79.004
61.009
58.786
58.786
58.786
58.786
41.361
41.361
41.361
41.361
41.361
41.361
41.361
41.361
37.76
35.256
34.414
33.478
33.478
33.478
34.108
34.647
37.76
41.998
59.549
57.085
43.1
45.132
56.804
43.994
46.548
46.548
46.548
46.548
46.548
46.548
46.548
47.756
44.741
36.879
35.793
35.793
35.793
35.793
38.832
42.552
44.626
44.741
60.222
44.638
44.626
44.626
44.626
44.626
44.612
44.612
44.612
44.612
44.612
44.612
50.324
57.463
40.719
35.116
33.125
32.096
32.096
33.713
34.889
36.117
44.47
57.77
64.879
59.772
55.585
55.585
55.585
52.947
58.968
58.968
58.968
58.968
58.968
58.968
72.281
71.562
53.163
43.163
38.004
35.602
35.602
35.976
40.908
53.163
58.968
81.579
84.105
78.958
62.765
60.899
61.028
58.968
41.473
41.473
41.473
41.473
41.473
41.473
58.201
43.737
40.75
36.406
35.339
32.704
31.685
31.685
33.71
35.489
40.75
41.473
57.412
41.745
41.744
41.543
41.473
41.473
47.634
47.634
47.634
47.634
47.634
47.634
48.862
62.197
40.804
36.38
35.489
34.469
34.469
35.106
35.489
38.481
47.634
67.232
69.4
69.33
67.232
66.936
64.892
64.146
45.891
45.251
45.251
45.251
45.357
46.486
59.318
46.065
41.322
35.666
33.632
32.511
30.519
30.519
32.143
34.568
38.795
45.4
61.516
45.251
45.251
45.251
45.251
45.251
45.141
45.141
45.141
45.141
45.141
45.141
46.373
41.662
36.296
34.452
33.37
30.665
29.929
29.929
32.702
34.452
35.714
46.571
56.858
51.951
46.571
46.571
46.571
45.141
48.798
48.798
48.798
48.798
48.798
48.798
48.798
48.798
36.465
35.116
34.965
33.863
33.559
33.559
33.559
34.965
41.786
50.077
60.77
53.011
49.055
49.055
54.162
49.331
59.029
59.029
59.029
59.029
59.029
59.029
59.311
74.863
47.631
35.116
34.719
33.698
33.349
33.349
34.414
35.116
53.961
76.961
85.846
84.192
78.475
77.259
60.051
59.305
74.566
74.566
74.566
74.566
74.566
74.566
78.871
85.928
56.961
36.357
34.145
34.145
32.847
32.847
34.145
34.719
68.164
81.902
106.285
86.139
77.847
77.721
74.566
74.566
71.406
71.406
71.406
71.406
71.406
71.406
87.612
75.783
49.213
35.296
34.145
32.989
31.09
32.279
33.462
36.516
68.383
78.642
101.379
97.04
81.922
75.564
72.428
71.682
60.247
59.063
59.063
59.063
59.122
61.714
78.095
59.311
44.971
35.523
34.414
32.704
31.325
32.044
33.255
37.008
58.138
62.027
82.832
63.052
59.311
59.063
59.063
59.063
45.235
45.235
45.235
45.235
45.235
45.599
54.262
45.521
36.492
34.362
33.675
31.471
28.595
28.595
31.325
33.675
42.276
47.182
65.274
62.947
47.1
45.345
45.235
45.235
48.249
48.249
48.249
48.249
48.249
48.249
48.633
44.913
35.173
34.427
32.704
32.024
32.024
32.024
32.87
34.47
43.762
48.393
64.655
64.655
55.915
50.472
48.374
48.249
48.043
48.043
48.043
48.043
48.043
48.043
48.043
48.043
36.362
34.98
34.28
33.341
33.272
33.272
33.272
34.28
43.051
48.043
69.507
61.414
49.008
49.008
49.107
48.043
47.864
47.864
47.864
47.864
47.864
48.276
71.601
48.955
46.464
35.116
34.145
32.42
32.42
32.42
34.145
34.414
46.701
48.886
67.911
53.873
48.886
48.886
48.751
48.276
48.006
48.006
48.006
48.006
48.006
48.006
50.024
46.056
36.567
34.979
33.675
32.197
31.679
32.197
32.704
34.979
44.641
48.374
69.941
68.27
59.606
52.243
48.006
48.006
54.637
54.637
54.637
54.637
54.637
54.969
78.374
54.885
46.968
39.54
35.235
33.323
32.968
34.105
34.145
36.865
54.637
56.944
76.32
61.996
54.885
54.637
54.637
54.637
45.422
45.422
45.422
45.422
45.422
45.422
61.089
45.422
39.977
35.281
35.116
34.133
32.656
32.656
33.404
34.9
45.422
48.375
66.058
61.972
45.66
45.422
45.422
45.422
51.256
51.256
51.256
51.256
51.256
52.599
78.618
52.002
38.699
34.408
32.594
30.665
30.069
30.884
33.213
34.583
51.256
57.821
74.541
74.541
58.852
58.35
52.967
51.256
45.938
45.938
45.938
46.475
46.854
48.169
52.42
45.938
32.255
22.634
20.173
14.169
14.169
14.169
19.351
22.634
33.675
46.124
60.48
53.284
45.938
45.938
45.938
45.938
39.753
39.753
39.753
39.753
39.753
44.972
41.687
39.753
26.932
19.389
14.169
13.547
13.547
13.547
14.169
17.45
26.932
39.753
56.442
40.775
40.775
39.753
39.753
39.753
42.925
42.925
42.925
42.925
43.343
43.391
66.623
43.391
34.719
28.502
24.443
14.169
14.169
14.169
24.443
27.24
33.941
43.391
61.82
43.391
43.391
43.391
42.925
42.925
42.482
42.482
42.482
42.482
42.855
45.174
56.204
42.855
33.675
27.875
23.542
14.169
14.169
14.169
23.542
27.875
35.697
42.855
58.522
42.855
42.855
42.855
42.482
42.482
39.4
39.4
39.4
39.4
39.773
48.295
61.601
39.773
33.675
25.586
20.644
14.169
14.169
14.169
19.996
25.586
33.675
39.4
55.44
39.4
40.146
39.773
39.4
39.4
34.201
34.201
34.201
34.201
35.125
36.011
43.619
35.68
30.579
17.969
14.943
14.169
14.169
14.169
16.112
21.983
33.192
34.201
46.348
36.308
38.119
35.026
34.201
34.201
34.219
34.219
34.219
34.219
34.219
35.68
38.982
44.932
33.893
24.504
21.753
18.13
16.819
16.819
19.577
21.753
32.532
34.73
49.791
40.481
48.806
34.73
34.219
34.219
35.442
35.442
35.442
35.442
35.442
35.442
35.442
33.373
20.892
19.702
14.169
13.547
13.547
13.547
14.169
20.474
24.195
33.675
36.132
37.687
47.486
47.486
40.239
47.049
40.056
40.056
40.056
40.056
40.056
56.935
43.818
37.056
27.833
21.819
14.169
12.779
12.779
12.779
13.478
19.105
27.833
39.937
58.359
46.413
51.09
49.546
43.818
48.749
48.717
48.717
48.717
48.717
48.717
52.917
56.626
47.151
34.175
31.755
28.149
25.434
25.434
27.973
31.325
32.704
46.052
56.596
64.766
58.501
58.501
57.496
55.583
53.604
48.748
48.748
48.748
48.748
49.027
49.73
49.114
46.894
36.878
33.765
32.704
31.636
31.636
32.596
33.09
34.188
46.105
48.748
50.691
48.748
48.748
48.748
48.748
48.748
50.19
50.19
50.19
50.19
50.622
50.622
50.622
50.375
45.48
39.396
35.457
34.777
34.777
36.906
39.396
46.056
50.375
59.425
71.716
70.299
66.379
50.622
50.19
50.19
53.999
53.999
53.999
53.999
53.999
53.999
68.862
53.154
52.693
44.721
35.874
30.695
30.695
30.695
35.907
53.154
53.999
64.553
75.93
59.47
59.171
55.893
53.999
53.999
51.692
51.692
51.692
51.692
52.095
61.693
52.434
49.772
46.24
35.839
33.717
31.737
31.737
31.737
33.348
35.839
50.908
51.692
53.544
53.091
55.797
53.77
51.692
51.692
44.502
44.502
44.502
44.502
44.502
44.502
44.502
44.502
37.678
34.145
33.566
32.384
32.384
32.384
33.04
34.145
41.777
44.502
46.347
46.347
47.385
49.041
46.543
48.06
39.4
39.149
39.149
39.149
39.149
46.312
39.836
39.836
35.116
33.555
32.704
28.87
28.87
30.088
31.577
33.555
36.388
39.149
54.7
40.639
39.649
39.149
39.149
39.149
33.917
33.917
33.917
33.917
34.261
35.465
35.321
34.261
32.933
32.217
31.992
27.549
27.549
27.549
29.84
31.808
33.917
34.261
41.663
34.518
36.897
34.483
33.917
33.917
37.284
37.284
37.284
37.284
37.284
38.967
37.284
36.993
34.966
33.576
33.047
32.372
32.372
33.462
34.267
35.502
39.922
52.764
54.32
54.32
54.32
54.32
50.875
49.048
58.586
58.586
58.586
58.586
58.586
58.967
57.72
56.279
47.619
38.972
35.517
34.099
34.099
34.183
35.517
46.243
58.586
76.41
83.918
83.384
83.384
80.033
60.476
59.602
67.004
67.004
67.004
67.004
67.004
75.499
67.686
59.311
46.065
44.799
41.409
34.046
34.046
34.046
42.205
44.799
64.615
67.241
89.977
77.097
77.097
70.754
67.004
67.004
59.311
59.311
59.311
59.311
59.774
64.624
74.998
55.549
43.104
38.473
35.218
33.125
33.125
35.218
37.179
41.186
58.383
59.311
76.993
68.83
61.121
59.311
59.311
59.311
47.711
47.511
47.511
47.511
47.734
47.734
47.511
47.511
35.45
33.675
31.601
30.674
30.674
30.674
31.65
34.414
39.346
47.511
62.433
47.511
47.511
47.511
47.511
47.511
39.765
39.333
39.333
39.333
39.333
39.333
39.333
38.2
34.341
31.325
30.564
29.929
29.929
29.929
31.788
33.745
35.116
39.333
40.876
39.905
42.737
44.478
39.905
49.362
48.149
48.149
48.149
48.149
48.149
48.308
63.658
48.149
38.204
34.993
34.208
32.61
32.61
32.61
34.719
35.708
48.149
48.212
64.011
62.729
49.286
48.775
48.319
48.595
41.346
41.346
41.346
41.346
41.346
42.53
41.543
38.859
35.598
32.798
32.704
31.743
31.743
32.587
32.704
35.071
39.493
41.543
55.878
42.876
41.389
41.346
41.346
41.346
38.496
38.496
38.496
38.496
38.496
39.879
39.215
38.796
37.057
34.935
34.032
32.162
31.956
31.956
32.704
34.414
38.189
38.496
52.358
40.901
38.796
38.65
38.496
38.496
41.982
41.982
41.982
41.982
41.982
41.982
43.064
43.29
35.381
34.26
33.638
31.995
31.995
32.084
33.311
34.719
39.905
41.982
52.407
59.032
59.025
54.969
49.028
42.175
51.727
51.727
51.727
51.727
51.912
53.034
51.975
48.909
36.227
35.29
32.704
31.362
31.362
32.447
33.356
36.227
48.795
51.727
63.094
55.23
53.27
51.727
51.727
51.727
45.84
45.84
45.84
45.84
45.84
45.84
45.84
45.84
34.842
34.145
33.15
30.674
30.674
30.674
31.379
34.145
39.325
45.84
59.226
55.401
47.691
45.84
45.84
45.84
41.542
41.542
41.542
41.542
41.542
41.542
41.542
35.935
33.675
30.076
25.219
23.349
23.349
23.349
29.539
31.755
34.933
41.542
46.996
58.324
55.116
43.186
43.186
42.44
47.269
47.269
47.269
47.269
47.269
48.559
45.942
45.025
36.357
35.116
34.719
33.264
33.264
33.358
34.719
35.832
45.025
47.68
67.211
51.726
49.547
49.547
47.269
47.269
47.517
47.517
47.517
47.517
47.517
51.041
48.104
48.104
45.145
38.925
34.885
34.145
33.125
33.125
34.145
34.719
41.704
48.104
56.995
63.838
50.586
50.586
47.946
47.517
43.763
37.491
37.491
37.491
37.491
37.809
37.019
36.214
35.687
34.399
32.704
32.059
32.059
32.059
32.6
33.782
36.643
37.491
41.662
37.564
37.491
37.491
37.491
37.491
33.255
33.255
33.255
33.255
33.255
35.191
37.607
33.865
33.255
30.082
29.568
24.793
23.837
23.837
29.568
31.177
33.255
35.155
45.724
47.431
47.431
38.358
36.086
33.578
37.706
37.706
37.706
37.706
38.074
38.256
35.694
38.298
33.662
32.204
31.268
29.866
29.979
31.343
33.178
35.628
41.78
53.365
54.836
54.836
54.836
54.765
47.384
37.706
34.285
34.285
33.739
33.562
33.861
34.507
35.756
33.675
32.89
30.005
24.325
20.632
20.632
20.632
23.234
30.564
33.104
34.542
44.715
33.562
33.562
33.562
33.562
33.562
32.255
32.255
32.255
32.255
32.255
32.255
32.255
32.255
30.119
14.169
14.169
12.779
12.779
12.779
12.779
14.169
25.296
32.255
35.384
39.932
40.619
40.619
34.658
33.46
34.507
34.507
34.507
34.507
35.197
36.531
36.981
42.276
33.276
32.339
29.735
21.539
21.539
26.296
31.325
32.704
34.507
34.752
40.827
36.29
35.468
34.614
34.507
34.507
33.921
33.921
33.921
33.921
33.921
33.921
33.675
32.49
26.794
15.502
14.169
14.169
14.169
14.169
14.169
19.818
33.921
37.741
42.265
48.007
41.595
39.4
38.9
36.719
36.783
36.783
36.783
36.783
37.501
41.023
43.906
39.584
33.675
30.398
21.421
14.703
14.703
14.703
25.552
33.675
36.157
37.077
51.707
42.373
40.795
38.309
37.385
36.783
42.387
42.387
42.387
42.387
42.387
42.387
42.387
36.462
33.675
25.871
14.169
14.169
14.169
14.169
24.325
33.675
40.995
42.387
60.833
61.644
61.644
45.282
42.387
42.387
36.357
36.357
36.357
36.357
37.36
37.592
36.73
35.17
32.255
23.98
22.843
16.459
16.459
23.299
31.493
33.514
36.357
36.73
39.363
52.329
39.684
36.73
36.357
36.357
34.169
34.169
34.169
34.169
34.2
35.33
34.169
34.169
33.281
25.296
20.82
14.29
14.29
14.29
25.296
33.574
34.169
34.169
34.169
48.736
46.42
34.581
34.169
34.169
39.165
39.165
39.165
39.165
39.165
39.165
39.165
39.165
33.41
23.799
17.483
14.169
14.169
14.169
14.169
17.483
33.675
39.165
54.815
56.958
56.958
53.376
39.934
39.934
36.967
36.967
36.967
36.967
41.804
44.555
42.307
37.34
33.675
23.849
14.169
14.169
14.169
14.169
23.849
33.675
36.551
37.34
37.34
46.271
43.094
38.321
36.967
36.967
35.535
35.535
35.535
35.535
35.535
35.535
34.639
36.529
33.466
32.843
32.843
32.49
31.325
31.782
32.704
33.949
35.535
35.676
50.841
48.716
39.62
35.68
35.535
35.535
34.83
34.83
34.83
34.83
35.029
35.331
35.753
36.193
34.039
31.325
22.29
14.169
14.169
14.169
14.169
22.29
34.415
35.204
36.055
47.617
37.261
35.549
34.83
34.83
32.465
32.465
32.465
32.465
32.465
33.023
32.465
31.852
23.849
14.169
12.779
12.779
12.779
12.779
12.779
14.169
31.852
32.543
37.048
39.298
35.77
34.398
32.465
32.465
31.903
31.903
31.903
31.903
31.903
32.259
32.844
31.475
23.556
14.169
14.169
14.169
14.169
14.169
14.169
18.577
31.903
33.675
42.368
42.368
34.885
33.675
32.318
31.903
32.255
32.255
32.255
32.255
32.255
32.259
32.259
32.255
25.296
18.755
14.169
14.169
14.169
14.169
14.169
14.169
18.755
32.255
34.436
37.062
45.796
35.81
34.244
32.852
33.032
33.032
33.032
33.032
34.344
36.341
33.032
25.296
14.242
14.169
12.779
12.779
12.779
12.779
12.779
13.801
15.222
33.032
33.675
36.984
42.019
34.478
33.675
33.108
33.296
33.296
33.296
33.537
35.089
35.647
35.089
32.538
30.161
15.184
14.169
14.165
14.165
14.169
14.169
15.184
32.015
33.675
37.216
43.713
37.223
36.356
33.296
33.296
33.22
33.22
33.22
33.22
33.22
34.616
35.009
33.675
32.284
26.385
19.896
14.169
14.169
14.169
14.169
19.896
33.22
33.675
33.675
46.065
36.143
34.392
33.477
33.22
34.402
34.402
34.402
34.402
34.508
34.949
39.524
34.719
26.782
14.868
14.169
14.169
14.169
14.169
14.169
15.641
32.617
34.402
34.848
46.91
37.084
35.574
34.402
34.402
33.569
33.569
33.569
33.569
33.569
34.517
32.255
25.296
21.032
14.169
13.846
12.779
12.779
12.779
14.122
14.169
25.296
33.727
33.727
46.91
34.038
35.471
33.569
33.569
33.234
33.234
33.234
33.234
33.234
33.337
32.542
31.625
29.24
24.195
19.269
14.169
14.169
14.169
18.899
25.296
33.071
33.251
33.675
43.432
36.579
34.276
33.234
33.234
31.735
31.735
31.735
32.179
32.524
32.96
32.199
29.914
29.19
20.333
14.169
14.169
14.169
20.333
24.195
29.914
29.914
31.735
33.675
34.346
45.682
33.675
31.735
31.735
33.078
33.078
33.078
33.078
33.078
33.078
33.078
32.023
29.32
23.769
21.346
19.354
19.354
19.354
23.849
30.823
32.746
33.078
37.335
37.25
35.543
36.48
33.675
33.108
33.675
33.675
33.675
33.675
33.675
33.675
35.095
42.403
33.747
32.704
30.245
30.218
30.218
30.869
31.921
32.704
33.675
34.554
35.543
34.838
39.085
35.415
33.675
33.675
33.873
33.873
33.873
33.873
33.873
34.34
34.796
39.806
33.683
30.497
28.732
16.527
16.527
16.527
21.749
32.852
33.675
33.873
34.562
45.589
37.844
35.247
35.177
33.873
33.96
33.96
33.96
33.96
33.96
33.96
34.991
41.132
32.939
31.29
29.456
20.218
20.218
20.218
31.325
32.816
33.307
33.96
33.96
38.058
37.693
35.472
33.96
33.96
33.407
33.407
33.407
33.407
33.42
33.536
35.142
33.675
31.55
20.644
14.169
14.169
14.169
14.169
14.169
20.872
33.163
34.035
37.7
37.914
36.072
34.517
33.42
33.407
30.778
30.446
30.234
30.446
31.605
32.591
34.095
32.674
15.132
13.547
12.779
12.779
12.779
12.779
12.779
13.774
14.169
25.296
27.902
27.902
27.902
27.902
27.902
27.902
22.767
22.767
22.767
22.767
22.767
22.767
22.767
14.749
13.547
12.779
12.779
12.423
12.423
12.779
12.779
13.391
14.169
