hour,wind_power_undegraded_mw_hydesign,wind_power_year24_degraded_mw_hydesign,solar_power_undegraded_mw_hydesign,solar_power_year24_degraded_mw_hydesign,battery_power_mw_hydesign,curtailment_power_mw_hydesign,wind_power_undegraded_mw_h2integrate,wind_power_year24_degraded_mw_h2integrate,solar_power_undegraded_mw_h2integrate,solar_power_year24_degraded_mw_h2integrate,battery_power_mw_h2integrate,curtailment_power_mw_h2integrate,battery_source
0,295.5262090254743,249.3048894542001,0.0,0.0,3.4660786667234187,0.0,220.29393459035728,,0.0,,20.0,180.29393459035728,battery_net_power_kW
1,281.5521042135365,224.4010400668078,0.0,0.0,3.4660786667234187,0.0,220.29393459035728,,0.0,,20.0,180.29393459035728,battery_net_power_kW
2,285.32724137410395,229.693466893928,0.0,0.0,3.466078666723419,0.0,220.29393459035728,,0.0,,20.0,180.29393459035728,battery_net_power_kW
3,290.9529753529403,239.51713362891957,0.0,0.0,3.4660786667234187,0.0,220.29393459035728,,0.0,,20.0,199.0694447944389,battery_net_power_kW
4,293.18123085965726,243.6772042217609,0.0,0.0,3.4660786667234187,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
5,291.7336880053877,240.87996842450676,0.0,0.0,3.4660786667234187,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
6,289.23002095642016,236.50767424258615,0.0,0.0,3.46607866672342,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
7,286.1097306095384,231.0585758229027,0.0,0.0,3.46607866672342,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
8,287.5053872940697,233.49550259773065,0.0,0.0,3.46607866672342,0.0,220.29393459035728,,-0.0,,20.0,200.29393459035728,battery_net_power_kW
9,293.6470750315072,244.7938416206595,0.0,0.0,-1.554893163406632,0.0,220.29393459035728,,-0.0,,20.0,200.29393459035728,battery_net_power_kW
10,293.53265528405467,244.519053008766,0.0,0.0,-1.554893163406632,0.0,220.29393459035728,,1.3602738447166036,,20.0,201.65420843507388,battery_net_power_kW
11,299.25363447258195,260.6082951541767,1.4909104671475633,1.0889663521722943,-1.554893163406632,0.0,220.29393459035728,,2.974880730671946,,20.0,203.2688153210292,battery_net_power_kW
12,299.9748554751962,263.8717783363799,3.9266649081606047,2.868045462158299,-1.554893163406632,2.3466272199501645,220.29393459035728,,5.361345351099688,,20.0,205.6552799414569,battery_net_power_kW
13,299.9943537869229,263.97093318663434,4.078781528417541,2.9791469561078285,-1.554893163406632,2.518242151933805,220.29393459035728,,5.651551119127828,,20.0,205.9454857094851,battery_net_power_kW
14,299.9988865991318,263.99275453714085,1.5560065642747984,1.1365072241506995,-1.554893163406632,0.0,220.29393459035728,,3.224639985121161,,20.0,203.51857457547845,battery_net_power_kW
15,299.99595567475023,263.97846203438013,0.1113638630992278,0.0813400353017859,-1.554893163406632,0.0,220.29393459035728,,1.6793764722284195,,20.0,201.97331106258568,battery_net_power_kW
16,299.988116992767,263.9390042687435,0.0,0.0,-1.554893163406632,0.0,220.29393459035728,,-0.0,,20.0,200.29393459035728,battery_net_power_kW
17,299.99310852670266,263.96405425144394,0.0,0.0,0.0068914732973439,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
18,299.9970294019622,263.983224369906,0.0,0.0,0.0029705980377912,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
19,299.115414308294,260.0584321955615,0.0,0.0,0.8845856917059791,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
20,223.2167298629105,163.0312635700771,0.0,0.0,0.8845856917059791,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
21,256.3566909138345,194.61455747473136,0.0,0.0,0.8845856917059791,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
22,273.3628960900935,213.60302117273284,0.0,0.0,0.8845856917059791,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
23,291.9394932191101,241.23501633637693,0.0,0.0,0.8845856917059791,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
24,271.4986704697225,211.14564039737863,0.0,0.0,0.8845856917059791,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
25,267.2035421679648,206.25050432849068,0.0,0.0,0.8845856917059791,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
26,277.2344600728486,218.70412509750264,0.0,0.0,0.8845856917059791,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
27,284.0616170116635,227.70120251220857,0.0,0.0,0.8845856917059791,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
28,289.17564031533044,236.40719045551867,0.0,0.0,0.8845856917059791,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
29,285.9935441864461,230.84991420727107,0.0,0.0,0.8845856917059791,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
30,273.1321600741028,213.2966646174694,0.0,0.0,0.8845856917059791,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
31,274.5465256756498,215.1603490548613,0.0,0.0,0.8845856917059791,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
32,284.95785616484585,229.04045184986467,0.0,0.0,0.8845856917059791,0.0,220.29393459035728,,-0.0,,20.0,200.29393459035728,battery_net_power_kW
33,278.63583452435785,220.5490289726,2.0210550088692147,1.4761329547762476,-5.076672462720853,0.0,220.29393459035728,,3.2451863682771727,,20.0,203.53912095863444,battery_net_power_kW
34,261.93351238295213,200.5938900148131,11.03896650477879,8.06259881261774,-5.076672462720853,0.0,220.29393459035728,,16.331396441153352,,20.0,216.6253310315106,battery_net_power_kW
35,205.9176453691779,148.58609136527502,8.843367693076594,6.458975099462842,-5.076672462720854,0.0,198.56654348548656,,10.501362211444262,,20.0,189.06790569693084,battery_net_power_kW
36,250.25474966492092,188.06361851607508,16.85965415758005,12.313850659161984,-5.076672462720854,0.0,220.29393459035728,,21.04273550316518,,20.0,221.33667009352243,battery_net_power_kW
37,287.9011308128153,234.1791673013404,47.152337113174895,34.43877832251121,-5.076672462720855,29.976795463269365,220.29393459035728,,60.93470726180208,,20.0,261.22864185215934,battery_net_power_kW
38,228.99003957634733,168.32688271981843,81.16300689121691,59.27914548168331,-5.076672462720854,5.076374004843398,213.86234380867035,,93.72062107330946,,20.0,287.5829648819798,battery_net_power_kW
39,275.7905255186536,216.79755147603328,121.03771493858508,88.4023510932758,-5.0766724627208575,91.75156799451776,220.29393459035728,,122.03052973992877,,20.0,322.32446433028605,battery_net_power_kW
40,232.8090200261948,171.85360544977658,4.073455565582584,2.975126083384653,-5.0766724627208575,0.0,219.58715967760452,,3.5942957976728462,,20.0,203.18145547527732,battery_net_power_kW
41,240.9017925839131,179.3279867442734,0.0,0.0,19.7,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
42,252.322354133732,190.2801002827944,0.0,0.0,19.7,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
43,277.04104114669644,218.44448581324167,0.0,0.0,0.0003331241438218,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
44,287.02158245447686,232.6413406417656,0.0,0.0,0.0003331241438218,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
45,293.72698411251474,244.9772413947313,0.0,0.0,0.0003331241438218,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
46,297.40799984051296,254.2617583459899,0.0,0.0,0.0003331241438218,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
47,299.56000472148327,261.8762119368278,0.0,0.0,0.0003331241438218,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
48,299.8970799405527,263.4678158336603,0.0,0.0,0.0003331241438218,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
49,299.92620593151105,263.6151292727003,0.0,0.0,0.0003331241438218,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
50,299.9779789397081,263.88131674023623,0.0,0.0,0.0003331241438218,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
51,299.99387604138474,263.9620745932121,0.0,0.0,0.0003331241438218,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
52,299.99881019068494,263.98589959704145,0.0,0.0,0.0003331241438218,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
53,299.9996668758562,263.989577879589,0.0,0.0,0.0003331241438218,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
54,299.9998161804138,263.9900394989353,0.0,0.0,0.0003331241438218,0.0001493045576239,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
55,299.9998811685791,263.9901363250801,0.0,0.0,0.0001188314208775,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
56,299.9999413591859,263.99020139685547,0.0,0.0,-0.3110446554590853,0.0,220.29393459035728,,-0.0,,20.0,200.29393459035728,battery_net_power_kW
57,299.9999619614664,263.9901073301455,0.0,0.0,-0.3110446554590853,0.0,220.29393459035728,,0.5130027695648853,,20.0,200.80693735992216,battery_net_power_kW
58,299.99996774074594,263.9899576415092,1.3595438052142013,0.9929396882903908,-0.3110446554590853,1.048466890501032,220.29393459035728,,2.801029527573688,,20.0,203.09496411793097,battery_net_power_kW
59,299.99998111009205,263.98983460800275,4.504689130413063,3.2899839794098247,-0.3110446554590851,4.193625585046021,220.29393459035728,,5.888805564694225,,20.0,206.1827401550515,battery_net_power_kW
60,299.9999884444496,263.98968898770534,5.537141175415287,4.0440251416211535,-0.3110446554590851,5.226084964405771,220.29393459035728,,6.886822293458559,,20.0,207.18075688381583,battery_net_power_kW
61,299.99999324717965,263.98953394660555,3.0510036255762927,2.2282825901272694,-0.3110446554590851,2.73995221729686,220.29393459035728,,4.615020412703777,,20.0,204.90895500306104,battery_net_power_kW
62,299.9999886364131,263.98934717115816,3.9020001229982495,2.849798247174892,-0.3110446554590851,3.590944103952239,220.29393459035728,,5.621866181891891,,20.0,205.91580077224916,battery_net_power_kW
63,299.99992747999033,263.98894830867255,0.0,0.0,-0.3110446554590851,0.0,220.29393459035728,,1.5533203777410052,,20.0,201.84725496809827,battery_net_power_kW
64,299.9995300319605,263.9871016097908,0.0,0.0,-0.3110446554590851,0.0,220.29393459035728,,-0.0,,20.0,200.29393459035728,battery_net_power_kW
65,299.9298524928516,263.63113092079726,0.0,0.0,0.0701475071484196,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
66,299.52247461220827,261.70059009687134,0.0,0.0,0.1889930143169067,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
67,298.5112189584231,257.7855720897343,0.0,0.0,0.1889930143169067,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
68,298.0397968054571,256.2777536063547,0.0,0.0,0.1889930143169067,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
69,298.2114617514636,256.8265474360371,0.0,0.0,0.1889930143169067,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
70,299.84216927771604,263.19017421082594,0.0,0.0,0.1889930143169067,0.0311622920329455,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
71,299.91577972244767,263.557678266509,0.0,0.0,0.1889930143169067,0.1047727367645734,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
72,299.9679058755193,263.8257317695736,0.0,0.0,0.1889930143169067,0.1568988898362135,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
73,299.9865505768591,263.92131487900514,0.0,0.0,0.1889930143169067,0.1755435911759946,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
74,299.93365158109293,263.64912746565574,0.0,0.0,0.1889930143169067,0.122644595409838,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
75,299.8110069856831,263.03389864833457,0.0,0.0,0.1889930143169067,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
76,299.63794130690263,262.2286613843001,0.0,0.0,0.1889930143169067,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
77,299.050009697373,259.78811008528896,0.0,0.0,0.1889930143169067,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
78,289.03375816817885,236.1468432492248,0.0,0.0,0.1889930143169067,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
79,262.00639099108315,200.65895263390075,0.0,0.0,0.1889930143169067,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
80,231.583721005741,170.71031330835606,0.0,0.0,-3.644491499160941,0.0,220.29393459035728,,-0.0,,20.0,200.29393459035728,battery_net_power_kW
81,196.20208941361065,140.46357756297513,2.236295840970964,1.6332123571969,-3.644491499160941,0.0,211.24461848808863,,3.484823852397552,,20.0,194.72944234048626,battery_net_power_kW
82,220.49104361757657,160.73827686260643,18.663763511451464,13.6305040725092,-3.644491499160942,0.0,220.29393459035728,,51.163840918652795,,20.0,251.45777550901008,battery_net_power_kW
83,297.6621583570031,255.06701456086736,27.750920115453425,20.26699564266056,-3.644491499160942,21.76858697329556,220.29393459035728,,48.86909486523063,,20.0,249.16302945558792,battery_net_power_kW
84,296.0884528864293,250.635832953759,42.22575369472096,30.838176506107818,-3.644491499160941,34.66971508198936,220.29393459035728,,62.25518810870611,,20.0,262.5491226990634,battery_net_power_kW
85,299.65482490009225,262.3045409238129,92.15842420106974,67.30473410097868,-3.644491499160941,88.16875760200107,220.29393459035728,,118.11422954223224,,20.0,318.4081641325895,battery_net_power_kW
86,291.42198261095075,240.3159692669825,55.69834560193622,40.67730399339121,-3.6444914991609423,43.475836713726046,220.29393459035728,,66.50767633867645,,20.0,266.8016109290337,battery_net_power_kW
87,294.49188292965295,246.8033119990846,30.094082297679872,21.978105949258847,-3.6444914991609423,20.94147372817185,220.29393459035728,,37.94613629594068,,20.0,238.24007088629796,battery_net_power_kW
88,298.83353873598566,258.9269909794278,2.399162249480579,1.7521370391697473,-3.6444914991609423,0.0,220.29393459035728,,2.483536008604851,,20.0,202.77747059896214,battery_net_power_kW
89,299.6982805501522,262.50325559069523,0.0,0.0,0.3017194498477806,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
90,299.9591896662039,263.7777930242576,0.0,0.0,0.0002477788324313,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
91,299.9864600284177,263.9177705175536,0.0,0.0,0.0002477788324313,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
92,299.99332392817473,263.95229116137466,0.0,0.0,0.0002477788324313,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
93,299.9986076274656,263.9779190659387,0.0,0.0,0.0002477788324313,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
94,299.9995383310398,263.9820003601605,0.0,0.0,0.0002477788324313,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
95,299.9997522211676,263.98275499214026,0.0,0.0,0.0002477788324313,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
96,299.99988350125574,263.9831250292945,0.0,0.0,0.0001164987442621,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
97,299.99989381139426,263.9829942501103,0.0,0.0,0.0001061886057414,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
98,299.99994001966684,263.9830043298301,0.0,0.0,5.99803331624571e-05,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
99,299.99991899231657,263.98275058791813,0.0,0.0,5.99803331624571e-05,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
100,299.9999466089816,263.9826870559615,0.0,0.0,5.471044107707712e-05,1.3194226653467922e-06,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
101,299.9999452895589,263.9825109029997,0.0,0.0,5.471044107707712e-05,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
102,299.99997137401203,263.9824369250874,0.0,0.0,5.471044107707712e-05,2.6084453111252515e-05,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
103,299.9999877878971,263.982323747251,0.0,0.0,5.471044107707712e-05,4.249833818903426e-05,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
104,299.9999936311973,263.98217217170577,0.0,0.0,6.368802701217646e-06,0.0,220.29393459035728,,-0.0,,20.0,200.29393459035728,battery_net_power_kW
105,299.9999948605293,263.9820049136957,0.0,0.0,3.3803070209614816e-06,0.0,220.29393459035728,,-0.0,,20.0,200.29393459035728,battery_net_power_kW
106,299.999996619693,263.98183932427946,0.0,0.0,3.3803070209614816e-06,0.0,220.29393459035728,,0.7524517087957138,,20.0,201.04638629915294,battery_net_power_kW
107,299.99999465416744,263.9816617805864,0.0496080562890484,0.0362282392066122,3.3803070209614816e-06,0.0496060907635182,220.29393459035728,,1.497067657975738,,20.0,201.791002248333,battery_net_power_kW
108,299.9999994322298,263.9815053362303,2.5106896533745373,1.8335271331934089,3.3803070209614816e-06,2.5106924659113474,0.0,,3.951971255209786,,20.0,0.0,battery_net_power_kW
109,299.9999996494105,263.98133469957384,8.481435390934905,6.1938824559391925,3.3803070209614816e-06,8.48143842065241,0.0,,10.27948052472772,,20.0,0.0,battery_net_power_kW
110,299.99999140918794,263.98113736968867,31.91670594439994,23.30831916945029,-13.536379018612514,18.380318334975374,220.29393459035728,,41.790415463692376,,20.0,222.08435005404962,battery_net_power_kW
111,299.9998256011593,263.9803179475699,84.30282888757569,61.56506396687298,-13.536379018612514,70.76627547012245,220.29393459035728,,88.89997573924015,,20.0,282.3628522079164,battery_net_power_kW
112,299.9998844239147,263.9803888994642,5.24824744701593,3.8327084385849575,-13.536379018612514,0.0,220.29393459035728,,4.413692027201669,,20.0,204.7076266175589,battery_net_power_kW
113,299.99932930637146,263.9778140912705,0.0,0.0,0.0,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
114,299.99336519151245,263.9487299682644,0.0,0.0,0.0,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
115,299.97306174786087,263.84486469167507,0.0,0.0,0.0,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
116,299.83102677145206,263.12658194889883,0.0,0.0,0.0,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
117,299.20371707725445,260.39069398912073,0.0,0.0,0.0,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
118,295.6984947459608,249.6924797062043,0.0,0.0,0.0,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
119,290.5631859797372,238.80792456272275,0.0,0.0,0.0,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
120,291.370109635306,240.2171031200809,0.0,0.0,0.0,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
121,290.7681587111362,239.16545173810525,0.0,0.0,0.0,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
122,293.5428746051496,244.51747292556152,0.0,0.0,0.0,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
123,295.6604623422028,249.6000968111094,0.0,0.0,0.0,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
124,295.7846387063976,249.8979398585788,0.0,0.0,0.0,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
125,293.9386961550741,245.46687157732828,0.0,0.0,0.0,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
126,284.8078576907224,228.75345438597705,0.0,0.0,0.0,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
127,263.0178567427134,201.73014559691143,0.0,0.0,0.0,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
128,211.31054825363128,153.06221230860314,0.0,0.0,0.0,0.0,219.9566880387747,,-0.0,,20.0,199.9566880387747,battery_net_power_kW
129,145.72231642971576,101.28323758923432,2.8909670581929454,2.1111670589623523,0.0,0.0,172.94854621891605,,4.402795892002306,,20.0,157.35134211091835,battery_net_power_kW
130,88.48577267796945,58.86185838181369,19.53031513095318,14.262248578528258,0.0,0.0,104.18466286019918,,54.13538618581028,,20.0,138.32004904600947,battery_net_power_kW
131,68.6616714498738,44.544140121953134,48.43560630041767,35.37062907669063,0.0,0.0,102.14239483804187,,95.42841616971113,,20.0,177.57081100775298,battery_net_power_kW
132,56.43973039433759,35.82721381894734,90.28083331664916,65.92845454213509,0.0,0.0,89.57064458037127,,139.81160775132406,,20.0,209.38225233169533,battery_net_power_kW
133,70.7240354367357,46.01582391157039,79.92891776346681,58.36877271790367,0.0,0.0,111.61865842086624,,103.91846128557104,,20.0,195.5371197064373,battery_net_power_kW
134,112.60374889070198,76.5391779431647,94.21864110926248,68.80385281799988,0.0,0.0,162.25683966161,,108.46476465176339,,20.0,250.7216043133734,battery_net_power_kW
135,85.4612632281741,56.66947457418925,61.81469171863236,45.14055791288287,0.0,0.0,128.78234867495178,,67.80358810003462,,20.0,176.58593677498638,battery_net_power_kW
136,61.39916226630829,39.36033002794069,3.8919192688367614,2.842093298332313,0.0,0.0,90.84867007390429,,3.4911287812092002,,20.0,74.33979885511347,battery_net_power_kW
137,71.60820665932137,46.64638397297679,0.0,0.0,19.7,0.0,98.20188257683401,,0.0,,20.0,78.20188257683401,battery_net_power_kW
138,84.35111846324925,55.8646133504688,0.0,0.0,19.7,0.0,109.59178909346208,,0.0,,20.0,89.59178909346208,battery_net_power_kW
139,107.40613797491837,72.7216902473512,0.0,0.0,-0.8640241926773959,0.0,141.5179297360608,,0.0,,20.0,121.51792973606082,battery_net_power_kW
140,146.3456131424369,101.75352591665836,0.0,0.0,-0.8640241926773959,0.0,177.9872282123434,,0.0,,20.0,157.9872282123434,battery_net_power_kW
141,169.20604248627595,119.18588160327371,0.0,0.0,-0.8640241926773957,0.0,195.0583972370464,,0.0,,20.0,175.05839723704636,battery_net_power_kW
142,253.4397245956778,191.44942011037952,0.0,0.0,-0.8640241926773957,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
143,264.0124983011236,202.79263313426188,0.0,0.0,-0.8640241926773957,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
144,268.4665760649899,207.5711147747953,0.0,0.0,-0.8640241926773957,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
145,276.3247026473504,217.47188883184583,0.0,0.0,-0.8640241926773957,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
146,268.25030661261,207.33850059054737,0.0,0.0,-0.8640241926773957,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
147,279.328655419595,221.43071575608184,0.0,0.0,-0.8640241926773957,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
148,291.1334533021097,239.79691174717203,0.0,0.0,-0.8640241926773955,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
149,295.4631230306343,249.12069520251256,0.0,0.0,-0.8640241926773953,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
150,294.6440805067951,247.15437566649084,0.0,0.0,-0.8640241926773953,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
151,296.01310410714296,250.44047962941664,0.0,0.0,-0.864024192677395,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
152,293.757897557495,245.02664357621336,0.0,0.0,-0.864024192677395,0.0,220.29393459035728,,-0.0,,20.0,200.29393459035728,battery_net_power_kW
153,287.8923089642616,234.13412156354,0.0,0.0,-0.8640241926773948,0.0,220.29393459035728,,-0.0,,20.0,200.29393459035728,battery_net_power_kW
154,290.6783424515606,239.0004669806721,0.5573485594766684,0.4069946130596646,-0.8640241926773948,0.0,220.29393459035728,,1.9923057248347984,,20.0,202.2862403151921,battery_net_power_kW
155,281.24447226623795,223.9536966114727,1.1229269737973424,0.8199976068855208,-0.8640241926773948,0.0,220.29393459035728,,2.579918932061972,,20.0,202.87385352241924,battery_net_power_kW
156,283.54844602424544,226.99022855677475,5.994226538003215,4.377171024424933,-0.8640241926773948,0.0,220.29393459035728,,7.312769264349208,,20.0,207.6067038547065,battery_net_power_kW
157,275.2864684794316,216.10006258558428,25.23534172899563,18.42760296660268,-0.864024192677395,0.0,220.29393459035728,,34.145684288746686,,20.0,234.43961887910393,battery_net_power_kW
158,264.4858476786302,203.29612630441773,67.11278462463225,49.007687251535415,-0.864024192677395,30.73460811058504,220.29393459035728,,77.23618788761078,,20.0,277.53012247796806,battery_net_power_kW
159,202.95402553467463,146.07860967925495,68.64428697384203,50.12595272688118,-0.864024192677395,0.0,220.29066799178545,,73.96222092576477,,20.0,274.2528889175502,battery_net_power_kW
160,183.0952772003938,130.07949471040965,3.8344278052955874,2.8000004426694893,-0.864024192677395,0.0,211.50576072763116,,10.833943236357857,,20.0,202.33970396398897,battery_net_power_kW
161,198.21486621177016,142.12239683765023,0.0,0.0,-0.864024192677395,0.0,218.90934747924592,,0.0,,20.0,198.90934747924592,battery_net_power_kW
162,178.7750077610245,126.68911806375816,0.0,0.0,-0.864024192677395,0.0,208.1842320263637,,0.0,,20.0,188.1842320263637,battery_net_power_kW
163,151.48110342747745,105.64247815398414,0.0,0.0,-0.864024192677395,0.0,186.44822890894346,,0.0,,20.0,166.44822890894346,battery_net_power_kW
164,145.6690274274542,101.2354393843948,0.0,0.0,-0.864024192677395,0.0,179.17023774756444,,0.0,,20.0,159.17023774756444,battery_net_power_kW
165,151.54564571774307,105.69097948686802,0.0,0.0,-0.864024192677395,0.0,183.0981262263108,,0.0,,20.0,163.0981262263108,battery_net_power_kW
166,176.6906074091159,125.05262453713031,0.0,0.0,-0.864024192677395,0.0,204.994491020425,,0.0,,20.0,184.994491020425,battery_net_power_kW
167,161.6096542572907,113.32122181251114,0.0,0.0,-0.8640241926773946,0.0,193.36171727392176,,0.0,,20.0,173.36171727392176,battery_net_power_kW
168,160.28274606684553,112.31491267604814,0.0,0.0,-0.864024192677395,0.0,190.39285540166725,,0.0,,20.0,170.39285540166725,battery_net_power_kW
169,164.5517733875662,115.55151372619268,0.0,0.0,-0.864024192677395,0.0,192.99012391214683,,0.0,,20.0,172.99012391214683,battery_net_power_kW
170,132.45905949906737,91.29795612374636,0.0,0.0,-0.8640241926773955,0.0,165.1902767423225,,0.0,,20.0,145.1902767423225,battery_net_power_kW
171,124.89383129202932,85.66885594915456,0.0,0.0,-0.8640241926773964,0.0,157.89966558419056,,0.0,,20.0,137.89966558419056,battery_net_power_kW
172,118.31544898749242,80.77403521698619,0.0,0.0,-0.8640241926773955,0.0,149.05720848716928,,0.0,,20.0,129.05720848716928,battery_net_power_kW
173,121.63988947039454,83.24739711543836,0.0,0.0,-0.8640241926773964,0.0,151.8768483310062,,0.0,,20.0,131.8768483310062,battery_net_power_kW
